Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Can not load response cookies: Illegal key 'session820/qualitor820'
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Can not load response cookies: Illegal key 'session820/qualitor820'
Error: too many values to unpack (expected 3)
Name: CCTV-5, URL: http://223.241.247.214:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 560 ms
Name: 睛彩羽毛球, URL: http://221.218.157.61:3527/rtp/239.3.1.127:8001$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 睛彩羽毛球, URL: http://123.113.106.229:4022/rtp/239.3.1.127:8001$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 125 ms
Name: 睛彩羽毛球, URL: http://114.252.225.255:8000/rtp/239.3.1.127:8001$1920x1080, Date: 2024-10-17, Resolution: 1920x1080, Response Time: 112 ms
Name: 睛彩广场舞, URL: http://114.243.103.165:8822/rtp/239.3.1.128:8001$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 109 ms
Name: 睛彩广场舞, URL: http://114.243.100.237:8822/rtp/239.3.1.128:8001$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 110 ms
Name: 睛彩广场舞, URL: http://123.113.106.229:4022/rtp/239.3.1.128:8001$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 125 ms
Name: 睛彩广场舞, URL: http://123.113.106.229:4022/rtp/239.3.1.128:8001$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 125 ms
Name: 睛彩广场舞, URL: http://114.252.225.255:8000/rtp/239.3.1.128:8001$1920x1080, Date: 2024-10-17, Resolution: 1920x1080, Response Time: 112 ms
Name: 风云足球, URL: http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 476 ms
Name: 风云足球, URL: http://www.xingwen.online:9810/rtp/239.253.92.110:8061$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 110 ms
Name: 风云足球, URL: http://www.xingwen.online:9810/rtp/239.253.93.254:6432$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 110 ms
Name: 风云足球, URL: http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 469 ms
Name: 风云足球, URL: http://58.219.172.201:10001/rtp/239.49.8.85:8000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 风云足球, URL: http://58.57.21.166:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1144 ms
Name: 风云足球, URL: http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 476 ms
Name: 风云足球, URL: http://58.57.21.166:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1144 ms
Name: 风云足球, URL: http://58.219.172.201:10001/rtp/239.49.8.85:8000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 风云足球, URL: http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 469 ms
Name: 风云足球, URL: http://58.219.172.201:10001/rtp/239.49.9.6:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 风云足球, URL: http://58.57.21.166:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1144 ms
Name: 风云足球, URL: http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 469 ms
Name: 足球频道, URL: http://113.57.20.158:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 533 ms
Name: 足球频道, URL: http://182.119.18.230:23456/rtp/225.1.4.200:1250$1920x1080, Date: 2024-10-22, Resolution: 1920x1080, Response Time: 101 ms
Name: 足球频道, URL: http://183.66.51.205:4022/rtp/235.254.198.96:1660$1920x1080, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 足球频道, URL: http://60.164.128.167:8029/rtp/239.255.29.25:8231$1920x1080, Date: 2024-10-07, Resolution: 1920x1080, Response Time: 118 ms
Name: 足球频道, URL: http://123.56.129.203:4310/rtp/225.1.8.249:4120, Date: 2024-02-02, Resolution: None, Response Time: 3199 ms
Name: 足球频道, URL: http://114.243.103.165:8822/rtp/239.3.1.89:4120$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 109 ms
Name: 足球频道, URL: http://114.243.100.237:8822/rtp/239.3.1.89:4120$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 110 ms
Name: 足球频道, URL: http://123.113.106.229:4022/rtp/239.3.1.89:4120$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 125 ms
Name: 足球频道, URL: http://123.56.129.203:4310/rtp/225.1.8.249:4120, Date: None, Resolution: None, Response Time: 3198 ms
Name: 足球频道, URL: http://221.218.157.61:3527/rtp/239.3.1.89:4120$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 足球频道, URL: http://171.213.130.157:8088/rtp/239.93.0.197:9040, Date: None, Resolution: None, Response Time: 1012 ms
Name: 足球频道, URL: http://60.164.128.167:8029/rtp/239.255.29.25:8231$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 106 ms
Name: 足球频道, URL: http://113.57.20.158:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 583 ms
Name: 足球频道, URL: http://113.57.20.158:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 533 ms
Name: 足球频道, URL: http://60.164.128.167:8029/rtp/239.255.29.25:8231$1920x1080, Date: 2024-10-07, Resolution: 1920x1080, Response Time: 118 ms
Name: 足球频道, URL: http://123.56.129.203:4310/rtp/225.1.8.249:4120, Date: 2024-02-02, Resolution: None, Response Time: 3199 ms
Name: 足球频道, URL: http://123.113.106.229:4022/rtp/239.3.1.89:4120$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 125 ms
Name: 足球频道, URL: http://114.252.225.255:8000/rtp/239.3.1.89:4120$1920x1080, Date: 2024-10-17, Resolution: 1920x1080, Response Time: 112 ms
Name: 足球频道, URL: http://113.57.20.158:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 583 ms
Name: 足球频道, URL: http://60.164.128.167:8029/rtp/239.255.29.25:8231$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 106 ms
Name: 足球频道, URL: http://171.213.130.157:8088/rtp/239.93.0.197:9040, Date: None, Resolution: None, Response Time: 1012 ms
Name: 足球频道, URL: http://123.56.129.203:4310/rtp/225.1.8.249:4120, Date: None, Resolution: None, Response Time: 3198 ms
Name: 足球频道, URL: http://171.213.130.157:8088/rtp/239.93.0.197:9040, Date: 2024-10-11, Resolution: None, Response Time: 1015 ms
Name: 足球频道, URL: http://60.164.128.167:8029/rtp/239.255.29.25:8231$1920x1080, Date: 2024-10-07, Resolution: 1920x1080, Response Time: 118 ms
Name: 足球频道, URL: http://123.56.129.203:4310/rtp/225.1.8.249:4120, Date: 2024-02-02, Resolution: None, Response Time: 3199 ms
Name: 足球频道, URL: http://114.252.225.255:8000/rtp/239.3.1.89:4120$1920x1080, Date: 2024-10-17, Resolution: 1920x1080, Response Time: 112 ms
Name: 足球频道, URL: http://113.57.20.158:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 583 ms
Name: 足球频道, URL: http://60.164.128.167:8029/rtp/239.255.29.25:8231$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 106 ms
Name: 足球频道, URL: http://171.213.130.157:8088/rtp/239.93.0.197:9040, Date: None, Resolution: None, Response Time: 1012 ms
Name: 足球频道, URL: http://123.56.129.203:4310/rtp/225.1.8.249:4120, Date: None, Resolution: None, Response Time: 3198 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-4.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000011000031207, Date: None, Resolution: None, Response Time: 869 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/mei-li-zu-qiu-3.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-5.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: http://110.177.146.171:888/rtp/239.1.1.75:8075$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 75 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/mei-li-zu-qiu-1.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-5.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: http://58.219.172.201:10001/rtp/239.49.1.179:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-4.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: http://58.219.172.201:10001/rtp/239.49.8.181:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/mei-li-zu-qiu-1.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: http://110.177.146.171:888/rtp/239.1.1.75:8075$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 75 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/mei-li-zu-qiu-3.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: http://110.177.146.171:888/rtp/239.1.1.75:8075$1920x1080, Date: 2024-10-06, Resolution: 1920x1080, Response Time: 75 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-5.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/ipv6-mei-li-zu-qiu-4.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/mei-li-zu-qiu-1.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 魅力足球, URL: http://110.177.146.171:888/rtp/239.1.1.75:8075$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 75 ms
Name: 魅力足球, URL: https://stream1.freetv.fun/mei-li-zu-qiu-3.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 少儿动画, URL: http://182.119.18.230:23456/rtp/225.1.4.189:1238$1920x1080, Date: 2024-10-22, Resolution: 1920x1080, Response Time: 101 ms
Name: 少儿动画, URL: http://183.66.51.205:4022/rtp/235.254.198.116:1740$1920x1080, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 少儿动画, URL: http://114.243.103.165:8822/rtp/239.3.1.199:9000$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 109 ms
Name: 少儿动画, URL: http://114.243.100.237:8822/rtp/239.3.1.199:9000$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 110 ms
Name: 少儿动画, URL: http://123.113.106.229:4022/rtp/239.3.1.199:9000$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 125 ms
Name: 少儿动画, URL: http://123.113.106.229:4022/rtp/239.3.1.199:9000$1920x1080, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 125 ms
Name: 少儿动画, URL: http://114.252.225.255:8000/rtp/239.3.1.199:9000$1920x1080, Date: 2024-10-17, Resolution: 1920x1080, Response Time: 112 ms
Name: 少儿动画, URL: http://171.213.130.157:8088/rtp/239.93.0.193:9000, Date: 2024-10-11, Resolution: None, Response Time: 1015 ms
Name: 卡酷动画, URL: http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 511 ms
Name: 卡酷动画, URL: http://182.119.18.230:23456/rtp/225.1.4.48:1077$1920x1080, Date: 2024-10-22, Resolution: 1920x1080, Response Time: 101 ms
Name: 卡酷动画, URL: http://183.66.51.205:4022/rtp/235.254.198.49:1472$1920x1080, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 125 ms
Name: 卡酷动画, URL: http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 511 ms
Name: 卡酷动画, URL: http://171.213.130.157:8088/rtp/239.93.0.208:5140, Date: 2024-10-11, Resolution: None, Response Time: 1015 ms
Name: 动漫秀场, URL: http://60.178.149.113:4022/rtp/233.50.201.184:5140$1920x1080, Date: 2024-10-21, Resolution: 1920x1080, Response Time: 94 ms
Name: 动漫秀场, URL: http://120.55.49.231:3095/rtp/233.50.201.184:5140, Date: 2024-03-02, Resolution: None, Response Time: 3131 ms
Name: 动漫秀场, URL: http://115.234.195.145:8808/rtp/233.50.201.184:5140$1920x1080, Date: 2024-10-20, Resolution: 1920x1080, Response Time: 95 ms
Name: 动漫秀场, URL: http://ycsj.aguihome.com:4022/rtp/233.50.201.184:5140$1920x1080, Date: 2024-10-08, Resolution: 1920x1080, Response Time: 94 ms
Name: 动漫秀场, URL: http://www.xingwen.online:9810/rtp/239.253.93.225:6403$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 110 ms
Name: 动漫秀场, URL: http://60.164.128.167:8029/rtp/239.255.29.16:8231$1920x1080, Date: 2024-10-07, Resolution: 1920x1080, Response Time: 118 ms
Name: 动漫秀场, URL: http://122.9.151.210:887/rtp/238.255.2.196:5999, Date: 2024-03-02, Resolution: None, Response Time: 3196 ms
Name: 动漫秀场, URL: http://60.168.231.218:2000/rtp/238.1.78.154:7104$1920x1080, Date: 2024-10-20, Resolution: 1920x1080, Response Time: 108 ms
Name: 动漫秀场, URL: http://223.215.3.199:2000/rtp/238.1.78.154:7104$1920x1080, Date: 2024-09-29, Resolution: 1920x1080, Response Time: 105 ms
Name: 动漫秀场, URL: http://139.196.151.191:2051/rtp/239.45.3.134:5140, Date: None, Resolution: None, Response Time: 3123 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-10.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-5.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-1.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-8.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://120.55.49.231:3095/rtp/233.50.201.184:5140, Date: None, Resolution: None, Response Time: 3156 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-6.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://111.225.95.129:33333/hls/127/index.m3u8, Date: None, Resolution: None, Response Time: 494 ms
Name: 动漫秀场, URL: http://58.219.172.201:10001/rtp/239.49.8.178:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-3.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-12.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://110.177.146.171:888/rtp/239.1.1.80:8080$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 75 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-7.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-2.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-4.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/3db4e163a68d0e426d82c41072c03763ff9708ec882448590e3096d87f073067.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://180.158.164.233:8888/rtp/239.45.3.134:5140$1920x1080, Date: 2024-10-10, Resolution: 1920x1080, Response Time: 102 ms
Name: 动漫秀场, URL: http://60.164.128.167:8029/rtp/239.255.29.16:8231$1920x1080, Date: 2024-10-07, Resolution: 1920x1080, Response Time: 118 ms
Name: 动漫秀场, URL: http://122.9.151.210:887/rtp/238.255.2.196:5999, Date: 2024-03-02, Resolution: None, Response Time: 3196 ms
Name: 动漫秀场, URL: http://60.168.231.218:2000/rtp/238.1.78.154:7104$1920x1080, Date: 2024-10-20, Resolution: 1920x1080, Response Time: 108 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-7.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-3.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://111.225.95.129:33333/hls/127/index.m3u8, Date: None, Resolution: None, Response Time: 494 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/116b072fce86ad7fb72e6cb782fc5e85b72e4bae044922c23b702e6aa5a3adb8.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://58.219.172.201:10001/rtp/239.49.8.178:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-6.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://120.55.49.231:3095/rtp/233.50.201.184:5140, Date: None, Resolution: None, Response Time: 3156 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-4.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/3db4e163a68d0e426d82c41072c03763ff9708ec882448590e3096d87f073067.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-10.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://60.164.128.167:8029/rtp/239.255.29.16:8231$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 106 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-2.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-1.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://110.177.146.171:888/rtp/239.1.1.80:8080$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 75 ms
Name: 动漫秀场, URL: http://110.177.146.171:888/rtp/239.1.1.80:8080$1920x1080, Date: 2024-10-06, Resolution: 1920x1080, Response Time: 75 ms
Name: 动漫秀场, URL: http://139.196.151.191:2051/rtp/239.45.3.134:5140, Date: 2024-03-01, Resolution: None, Response Time: 3123 ms
Name: 动漫秀场, URL: http://120.55.49.231:3095/rtp/233.50.201.184:5140, Date: 2024-03-02, Resolution: None, Response Time: 3131 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-2.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://60.164.128.167:8029/rtp/239.255.29.16:8231$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 106 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/116b072fce86ad7fb72e6cb782fc5e85b72e4bae044922c23b702e6aa5a3adb8.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://120.55.49.231:3095/rtp/233.50.201.184:5140, Date: None, Resolution: None, Response Time: 3156 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-10.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-1.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: http://110.177.146.171:888/rtp/239.1.1.80:8080$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 75 ms
Name: 动漫秀场, URL: http://111.225.95.129:33333/hls/127/index.m3u8, Date: None, Resolution: None, Response Time: 494 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-7.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-3.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-4.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/3db4e163a68d0e426d82c41072c03763ff9708ec882448590e3096d87f073067.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 动漫秀场, URL: https://stream1.freetv.fun/dong-man-xiu-chang-6.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: 新动漫, URL: http://www.xingwen.online:9810/rtp/239.253.93.217:6395$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 110 ms
Name: 新动漫, URL: http://182.119.18.230:23456/rtp/225.1.4.212:1265$1920x1080, Date: 2024-10-22, Resolution: 1920x1080, Response Time: 101 ms
Name: 新动漫, URL: http://111.225.95.129:33333/hls/121/index.m3u8, Date: None, Resolution: None, Response Time: 494 ms
Name: 新动漫, URL: http://111.225.95.129:33333/hls/121/index.m3u8, Date: None, Resolution: None, Response Time: 494 ms
Name: 新动漫, URL: http://111.225.95.129:33333/hls/121/index.m3u8, Date: None, Resolution: None, Response Time: 494 ms
Name: 青春动漫, URL: http://171.213.130.157:8088/rtp/239.93.0.146:5140, Date: None, Resolution: None, Response Time: 1012 ms
Name: 青春动漫, URL: http://58.219.172.201:10001/rtp/239.49.1.212:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 青春动漫, URL: http://58.219.172.201:10001/rtp/239.49.1.212:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 青春动漫, URL: http://171.213.130.157:8088/rtp/239.93.0.146:5140, Date: None, Resolution: None, Response Time: 1012 ms
Name: 青春动漫, URL: http://171.213.130.157:8088/rtp/239.93.0.146:5140, Date: 2024-10-11, Resolution: None, Response Time: 1015 ms
Name: 青春动漫, URL: http://171.213.130.157:8088/rtp/239.93.0.146:5140, Date: None, Resolution: None, Response Time: 1012 ms
Name: 爱动漫, URL: http://171.213.130.157:8088/rtp/239.93.42.23:5140, Date: 2024-10-11, Resolution: None, Response Time: 1015 ms
Name: 宝宝动画, URL: http://58.219.172.201:10001/rtp/239.49.1.213:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 宝宝动画, URL: http://171.213.130.157:8088/rtp/239.93.0.147:5140, Date: None, Resolution: None, Response Time: 1012 ms
Name: 宝宝动画, URL: http://171.213.130.157:8088/rtp/239.93.0.147:5140, Date: None, Resolution: None, Response Time: 1012 ms
Name: 宝宝动画, URL: http://58.219.172.201:10001/rtp/239.49.1.213:6000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 宝宝动画, URL: http://171.213.130.157:8088/rtp/239.93.0.147:5140, Date: 2024-10-11, Resolution: None, Response Time: 1015 ms
Name: 宝宝动画, URL: http://171.213.130.157:8088/rtp/239.93.0.147:5140, Date: None, Resolution: None, Response Time: 1012 ms
Name: CN卡通, URL: http://125.227.210.55:8167/VideoInput/play.ts$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: CN卡通, URL: https://stream1.freetv.fun/cnqia-tong-1.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: CN卡通, URL: http://free.xiptv.x10.bz/kudou.php?id=65, Date: None, Resolution: None, Response Time: 124 ms
Name: CN卡通, URL: http://125.227.210.55:8167/VideoInput/play.ts$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: CN卡通, URL: https://stream1.freetv.fun/cnqia-tong-1.ctv, Date: None, Resolution: None, Response Time: 22 ms
Name: CN卡通, URL: http://free.xiptv.x10.bz/kudou.php?id=65, Date: None, Resolution: None, Response Time: 124 ms
Name: 优漫卡通, URL: http://112.234.23.81:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 476 ms
Name: 优漫卡通, URL: http://221.213.69.82:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 640 ms
Name: 优漫卡通, URL: http://www.xingwen.online:9810/rtp/239.253.93.204:6382$1920x1080, Date: 2024-09-21, Resolution: 1920x1080, Response Time: 110 ms
Name: 优漫卡通, URL: http://122.9.151.210:887/rtp/238.255.2.57:5999, Date: 2024-03-02, Resolution: None, Response Time: 3196 ms
Name: 优漫卡通, URL: https://stream1.freetv.fun/ac5eafae4e70b19313da6c3dab1c94cf397035762561a767f703c1706b173488.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 优漫卡通, URL: https://stream1.freetv.fun/61f1d51aed4a6e4ad9cde2362c1b00cd4cc8fb72bcf69d78458d36a46822d598.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 优漫卡通, URL: http://58.219.172.201:10001/rtp/239.49.8.119:8000$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 109 ms
Name: 优漫卡通, URL: https://stream1.freetv.fun/4073fb5ec1ec48f010e1db882aeb63ddc7104c56c5c729c4d08e932d585591a8.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 优漫卡通, URL: http://iptvcyp.top:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 476 ms
Name: 优漫卡通, URL: http://171.213.130.157:8088/rtp/239.93.0.251:5140, Date: None, Resolution: None, Response Time: 1012 ms
Name: 优漫卡通, URL: http://112.234.23.81:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 469 ms
Name: 优漫卡通, URL: https://stream1.freetv.fun/9a50e666912cb82bd584eb50bb030b7f654275ed05a586ef3c63ac39789df94b.m3u8, Date: None, Resolution: None, Response Time: 22 ms
Name: 优漫卡通, URL: https://stream1.freetv.fun/you-man-qia-tong-11.m3u8, Date: None, Resolution: None, Response Time: 22 ms
